timestamp,demand_mw,temperature_2m,relative_humidity_2m,wind_speed_10m,surface_pressure,dew_point,apparent_temperature,precipitation,temperature,humidity,wind_speed
2021-01-01 00:00:00,1975.5416666666667,8.0,93.0,0.0,1017.0,6.900000000000001,5.3,0.0,8.0,93.0,0.0
2021-01-01 01:00:00,1805.59,8.0,93.0,0.0,1017.0,6.900000000000001,6.5,0.0,8.0,93.0,0.0
2021-01-01 02:00:00,1665.9141666666667,7.5,92.0,0.0,1018.05,6.25,4.4,0.0,7.5,92.0,0.0
2021-01-01 03:00:00,1607.3316666666667,7.0,95.5,0.0,1018.05,6.3,5.6,0.0,7.0,95.5,0.0
2021-01-01 04:00:00,1676.5283333333334,6.5,100.0,0.0,1017.0,6.5,3.8,0.0,6.5,100.0,0.0
2021-01-01 05:00:00,1988.8575,5.3,95.5,0.0,1018.2,4.6499999999999995,1.6,0.0,5.3,95.5,0.0
2021-01-01 06:00:00,2652.0825,4.8,92.0,0.0,1018.7,3.65,1.5,0.0,4.8,92.0,0.0
2021-01-01 07:00:00,3527.1,5.0,93.0,0.0,1018.5,4.0,1.9,0.0,5.0,93.0,0.0
2021-01-01 08:00:00,4211.79,5.1000000000000005,93.5,0.0,1020.3,4.1499999999999995,3.7,0.0,5.1000000000000005,93.5,0.0
2021-01-01 09:00:00,4628.8475,6.1000000000000005,90.5,0.0,1020.8,4.6499999999999995,7.1,0.0,6.1000000000000005,90.5,0.0
2021-01-01 10:00:00,4908.6925,9.0,84.5,4.7,1020.0,6.5,10.3,0.0,9.0,84.5,4.7
2021-01-01 11:00:00,4917.805833333333,12.1,76.5,8.5,1020.35,8.049999999999999,12.7,0.0,12.1,76.5,8.5
2021-01-01 12:00:00,4705.678333333333,14.1,65.0,7.599999999999999,1019.35,7.599999999999999,14.2,0.0,14.1,65.0,7.599999999999999
2021-01-01 13:00:00,4153.37,16.0,52.0,7.599999999999999,1018.0,6.05,15.2,0.0,16.0,52.0,7.599999999999999
2021-01-01 14:00:00,3808.1875,17.0,47.5,7.599999999999999,1017.75,5.75,15.7,0.0,17.0,47.5,7.599999999999999
2021-01-01 15:00:00,3529.0008333333335,17.5,46.0,9.4,1016.75,5.7,16.0,0.0,17.5,46.0,9.4
2021-01-01 16:00:00,3411.223333333334,17.5,43.5,11.199999999999998,1016.0,4.95,15.6,0.0,17.5,43.5,11.199999999999998
2021-01-01 17:00:00,3521.1124999999997,15.8,52.5,9.4,1016.45,5.95,10.6,0.0,15.8,52.5,9.4
2021-01-01 18:00:00,3650.6175,13.3,61.0,3.7999999999999994,1016.95,5.900000000000001,9.7,0.0,13.3,61.0,3.7999999999999994
2021-01-01 19:00:00,3520.146666666667,11.5,66.5,0.0,1017.0,5.400000000000001,10.0,0.0,11.5,66.5,0.0
2021-01-01 20:00:00,3327.0625,11.1,73.0,2.7000000000000006,1017.45,6.400000000000001,9.1,0.0,11.1,73.0,2.7000000000000006
2021-01-01 21:00:00,3147.3133333333335,11.1,78.5,6.5,1017.45,7.45,9.0,0.0,11.1,78.5,6.5
2021-01-01 22:00:00,2813.8333333333335,11.0,85.0,6.5,1017.0,8.549999999999999,8.5,0.0,11.0,85.0,6.5
2021-01-01 23:00:00,2346.1575,10.2,87.5,5.400000000000001,1017.4,8.2,8.3,0.0,10.2,87.5,5.400000000000001
2021-01-02 00:00:00,1835.965,9.7,87.0,6.5,1016.9,7.6,8.5,0.0,9.7,87.0,6.5
2021-01-02 01:00:00,1631.4483333333335,9.5,90.5,3.7999999999999994,1016.5,8.0,8.5,0.0,9.5,90.5,3.7999999999999994
2021-01-02 02:00:00,1542.0225,9.3,89.0,0.0,1017.55,7.55,8.6,0.0,9.3,89.0,0.0
2021-01-02 03:00:00,1512.4166666666667,9.8,89.0,0.0,1017.05,8.049999999999999,8.1,0.0,9.8,89.0,0.0
2021-01-02 04:00:00,1597.96,10.0,94.0,0.0,1016.0,9.1,8.6,0.0,10.0,94.0,0.0
2021-01-02 05:00:00,1911.8516666666667,9.9,92.0,3.7999999999999994,1016.8,8.65,8.0,0.0,9.9,92.0,3.7999999999999994
2021-01-02 06:00:00,2613.3308333333334,10.4,92.0,6.5,1017.3,9.15,8.2,0.2,10.4,92.0,6.5
2021-01-02 07:00:00,3489.685833333333,11.0,94.0,8.299999999999999,1017.0,10.1,7.9,1.1,11.0,94.0,8.299999999999999
2021-01-02 08:00:00,4051.7941666666666,11.3,92.0,9.4,1018.1,10.05,8.8,0.0,11.3,92.0,9.4
2021-01-02 09:00:00,4282.6483333333335,11.8,89.0,3.7999999999999994,1018.6,10.05,10.9,0.0,11.8,89.0,3.7999999999999994
2021-01-02 10:00:00,4323.821666666667,13.0,82.5,6.5,1018.5,10.05,12.9,0.1,13.0,82.5,6.5
2021-01-02 11:00:00,4140.335,13.7,79.5,9.2,1019.75,10.2,13.8,0.2,13.7,79.5,9.2
2021-01-02 12:00:00,3860.398333333333,14.2,77.0,8.299999999999999,1018.75,10.2,14.5,0.7,14.2,77.0,8.299999999999999
2021-01-02 13:00:00,3387.6975,16.0,65.5,13.0,1016.0,9.45,15.2,1.9,16.0,65.5,13.0
2021-01-02 14:00:00,3257.325833333333,17.8,58.0,15.7,1015.3,9.4,15.9,0.3,17.8,58.0,15.7
2021-01-02 15:00:00,3113.7941666666666,18.8,54.5,16.6,1014.8,9.4,16.7,0.0,18.8,54.5,16.6
2021-01-02 16:00:00,3077.0691666666667,18.5,54.0,15.7,1014.0,9.0,17.3,0.0,18.5,54.0,15.7
2021-01-02 17:00:00,3221.1566666666663,17.5,55.0,14.800000000000002,1014.5,8.35,15.8,0.0,17.5,55.0,14.800000000000002
2021-01-02 18:00:00,3472.0208333333335,17.0,56.5,12.1,1014.5,8.25,14.3,0.0,17.0,56.5,12.1
2021-01-02 19:00:00,3404.880833333333,16.5,59.0,9.4,1014.0,8.450000000000001,13.6,0.0,16.5,59.0,9.4
2021-01-02 20:00:00,3175.5550000000003,15.3,65.5,8.5,1014.8,8.799999999999999,12.9,0.0,15.3,65.5,8.5
2021-01-02 21:00:00,2917.4408333333336,14.8,67.5,7.599999999999999,1015.3,8.799999999999999,12.7,0.0,14.8,67.5,7.599999999999999
2021-01-02 22:00:00,2627.704166666667,14.5,65.0,7.599999999999999,1015.0,8.0,12.8,0.0,14.5,65.0,7.599999999999999
2021-01-02 23:00:00,2212.758333333333,13.8,70.5,7.599999999999999,1015.45,8.549999999999999,12.6,0.0,13.8,70.5,7.599999999999999
2021-01-03 00:00:00,1824.2916666666667,13.8,66.5,6.5,1014.95,7.599999999999999,12.6,0.0,13.8,66.5,6.5
2021-01-03 01:00:00,1713.0575,14.0,59.0,6.5,1014.0,6.099999999999999,12.3,0.3,14.0,59.0,6.5
2021-01-03 02:00:00,1650.2883333333332,13.5,69.0,7.599999999999999,1014.55,7.75,12.2,2.0,13.5,69.0,7.599999999999999
2021-01-03 03:00:00,1612.6966666666667,13.5,73.0,7.599999999999999,1014.55,8.700000000000001,11.6,0.9,13.5,73.0,7.599999999999999
2021-01-03 04:00:00,1674.8983333333333,13.5,69.5,7.599999999999999,1013.5,8.049999999999999,11.3,1.2,13.5,69.5,7.599999999999999
2021-01-03 05:00:00,1925.8208333333332,13.0,80.0,7.599999999999999,1013.75,9.6,10.9,0.7,13.0,80.0,7.599999999999999
2021-01-03 06:00:00,2451.41,12.5,91.0,8.5,1014.75,11.1,10.3,0.9,12.5,91.0,8.5
2021-01-03 07:00:00,3035.3675000000003,12.0,97.0,10.3,1015.5,11.55,10.7,0.0,12.0,97.0,10.3
2021-01-03 08:00:00,3197.4183333333335,12.4,98.5,10.3,1016.45,12.15,12.0,2.0,12.4,98.5,10.3
2021-01-03 09:00:00,3308.626666666667,13.4,95.5,12.1,1016.45,12.65,13.9,0.0,13.4,95.5,12.1
2021-01-03 10:00:00,3383.7374999999997,14.0,94.0,13.0,1016.5,13.0,15.6,0.0,14.0,94.0,13.0
2021-01-03 11:00:00,3292.181666666667,13.7,95.0,13.0,1016.9,12.9,17.4,0.0,13.7,95.0,13.0
2021-01-03 12:00:00,3146.9300000000003,14.2,95.0,13.9,1015.4,13.4,18.4,0.0,14.2,95.0,13.9
2021-01-03 13:00:00,2844.2574999999997,15.0,94.0,13.0,1014.0,14.0,18.7,0.0,15.0,94.0,13.0
2021-01-03 14:00:00,2846.6258333333335,15.1,95.0,15.699999999999998,1014.35,14.3,18.7,0.0,15.1,95.0,15.699999999999998
2021-01-03 15:00:00,2810.7791666666667,15.6,95.0,17.5,1013.85,14.8,19.0,0.0,15.6,95.0,17.5
2021-01-03 16:00:00,2817.0166666666664,16.5,91.0,16.6,1013.0,15.0,19.0,0.0,16.5,91.0,16.6
2021-01-03 17:00:00,2893.2225,16.599999999999998,92.0,14.800000000000002,1013.55,15.3,16.7,0.1,16.599999999999998,92.0,14.800000000000002
2021-01-03 18:00:00,3049.2425000000003,16.099999999999998,95.0,12.1,1014.05,15.3,16.6,0.0,16.099999999999998,95.0,12.1
2021-01-03 19:00:00,3017.625,15.5,94.0,10.3,1014.0,14.5,16.4,0.0,15.5,94.0,10.3
2021-01-03 20:00:00,2742.224166666667,15.1,96.0,4.7,1014.7,14.45,15.6,0.0,15.1,96.0,4.7
2021-01-03 21:00:00,2455.320833333333,14.6,96.0,0.0,1015.2,13.95,14.9,0.0,14.6,96.0,0.0
2021-01-03 22:00:00,2250.389166666667,14.0,97.0,0.0,1015.0,13.5,14.9,0.0,14.0,97.0,0.0
2021-01-03 23:00:00,2026.1875,14.0,100.0,3.7999999999999994,1015.05,14.0,14.4,0.0,14.0,100.0,3.7999999999999994
2021-01-04 00:00:00,2645.385,13.5,100.0,3.7999999999999994,1014.55,13.5,14.2,0.0,13.5,100.0,3.7999999999999994
2021-01-04 01:00:00,2506.2941666666666,13.0,100.0,0.0,1014.0,13.0,14.3,0.1,13.0,100.0,0.0
2021-01-04 02:00:00,2419.9775,13.1,98.5,0.0,1014.8,12.85,14.3,0.5,13.1,98.5,0.0
2021-01-04 03:00:00,2342.403333333333,13.1,98.5,0.0,1015.3,12.85,14.0,0.0,13.1,98.5,0.0
2021-01-04 04:00:00,2340.851666666667,13.0,100.0,0.0,1015.0,13.0,14.4,0.3,13.0,100.0,0.0
2021-01-04 05:00:00,2465.1341666666667,13.0,100.0,0.0,1015.85,13.0,13.5,0.1,13.0,100.0,0.0
2021-01-04 06:00:00,2735.410833333334,13.0,100.0,0.0,1016.35,13.0,13.0,0.0,13.0,100.0,0.0
2021-01-04 07:00:00,2950.226666666667,13.5,97.0,2.7000000000000006,1017.0,13.0,12.8,0.0,13.5,97.0,2.7000000000000006
2021-01-04 08:00:00,3013.8683333333333,14.3,96.0,2.7000000000000006,1018.65,13.65,13.8,0.4,14.3,96.0,2.7000000000000006
2021-01-04 09:00:00,3226.2625000000003,14.8,96.0,3.7999999999999994,1018.65,14.15,15.0,1.9,14.8,96.0,3.7999999999999994
2021-01-04 10:00:00,3444.691666666667,15.5,91.0,8.5,1018.0,14.0,16.2,1.0,15.5,91.0,8.5
2021-01-04 11:00:00,3491.8275,16.900000000000002,90.0,8.5,1017.65,15.25,18.2,0.4,16.900000000000002,90.0,8.5
2021-01-04 12:00:00,3461.254166666667,18.4,85.0,3.7999999999999994,1016.65,15.8,20.3,0.0,18.4,85.0,3.7999999999999994
2021-01-04 13:00:00,3217.5558333333333,19.5,75.5,2.7000000000000006,1015.5,15.05,21.8,0.0,19.5,75.5,2.7000000000000006
2021-01-04 14:00:00,3319.101666666667,19.8,78.0,7.400000000000001,1015.25,15.800000000000002,21.9,0.0,19.8,78.0,7.400000000000001
2021-01-04 15:00:00,3350.2941666666666,19.8,85.5,9.4,1014.75,17.3,21.3,0.1,19.8,85.5,9.4
2021-01-04 16:00:00,3361.820833333333,20.0,91.0,7.400000000000001,1014.5,18.5,20.7,0.4,20.0,91.0,7.400000000000001
2021-01-04 17:00:00,3375.661666666667,19.3,94.0,7.400000000000001,1014.9,18.3,18.5,0.4,19.3,94.0,7.400000000000001
2021-01-04 18:00:00,3369.4208333333336,18.3,97.0,9.4,1015.4,17.8,18.2,0.0,18.3,97.0,9.4
2021-01-04 19:00:00,3406.605,17.5,100.0,13.9,1016.5,17.5,17.1,0.0,17.5,100.0,13.9
2021-01-04 20:00:00,3150.5933333333337,16.900000000000002,98.0,17.5,1017.45,16.599999999999998,17.5,0.0,16.900000000000002,98.0,17.5
2021-01-04 21:00:00,2921.8758333333335,16.900000000000002,95.0,15.7,1017.45,16.099999999999998,17.0,0.0,16.900000000000002,95.0,15.7
2021-01-04 22:00:00,2839.599166666667,17.0,94.0,12.1,1017.0,16.0,16.6,0.0,17.0,94.0,12.1
2021-01-04 23:00:00,2725.6941666666667,16.5,97.0,9.4,1017.7,16.0,16.2,0.0,16.5,97.0,9.4
2021-01-05 00:00:00,3893.9225,16.0,100.0,8.5,1017.2,16.0,15.5,0.0,16.0,100.0,8.5
2021-01-05 01:00:00,3729.6708333333336,16.0,100.0,7.599999999999999,1016.0,16.0,15.1,0.0,16.0,100.0,7.599999999999999
2021-01-05 02:00:00,3544.2616666666668,15.8,98.0,7.599999999999999,1016.5,15.5,14.9,0.0,15.8,98.0,7.599999999999999
2021-01-05 03:00:00,3384.6675,15.8,95.0,7.599999999999999,1016.5,15.0,14.8,0.0,15.8,95.0,7.599999999999999
2021-01-05 04:00:00,3297.9408333333336,16.0,94.0,10.3,1015.0,15.0,14.5,0.0,16.0,94.0,10.3
2021-01-05 05:00:00,3214.9449999999997,15.6,96.0,12.1,1014.95,14.95,14.4,0.1,15.6,96.0,12.1
2021-01-05 06:00:00,3111.4500000000003,15.1,96.0,11.199999999999998,1014.95,14.45,14.6,0.0,15.1,96.0,11.199999999999998
2021-01-05 07:00:00,3022.4975,15.0,94.0,13.0,1015.5,14.0,13.7,0.0,15.0,94.0,13.0
2021-01-05 08:00:00,2947.5791666666664,15.3,94.0,13.0,1018.05,14.3,16.0,0.2,15.3,94.0,13.0
2021-01-05 09:00:00,2932.9983333333334,15.8,97.0,10.3,1018.55,15.3,17.2,0.2,15.8,97.0,10.3
2021-01-05 10:00:00,3002.806666666667,16.5,97.0,9.4,1018.0,16.0,18.2,0.0,16.5,97.0,9.4
2021-01-05 11:00:00,3034.24,16.8,96.0,9.4,1018.45,16.150000000000002,19.1,0.2,16.8,96.0,9.4
2021-01-05 12:00:00,3094.2374999999997,17.8,93.0,8.5,1017.45,16.650000000000002,20.4,0.1,17.8,93.0,8.5
2021-01-05 13:00:00,3162.5716666666667,19.0,91.0,7.599999999999999,1015.5,17.5,20.9,0.0,19.0,91.0,7.599999999999999
2021-01-05 14:00:00,3344.275,18.8,92.0,8.5,1015.2,17.45,21.3,0.0,18.8,92.0,8.5
2021-01-05 15:00:00,3444.2566666666667,18.8,92.0,8.5,1014.7,17.45,21.9,1.0,18.8,92.0,8.5
2021-01-05 16:00:00,3401.2016666666664,19.0,94.0,7.599999999999999,1014.0,18.0,21.1,0.1,19.0,94.0,7.599999999999999
2021-01-05 17:00:00,3280.7875,18.3,93.0,8.5,1014.3,17.150000000000002,19.9,0.3,18.3,93.0,8.5
2021-01-05 18:00:00,3170.9383333333335,17.8,93.0,8.5,1014.8,16.650000000000002,18.4,0.0,17.8,93.0,8.5
2021-01-05 19:00:00,3200.6091666666666,17.5,94.0,8.5,1015.0,16.5,18.0,0.1,17.5,94.0,8.5
2021-01-05 20:00:00,3333.4358333333334,16.7,95.0,11.2,1015.1,15.9,17.6,0.0,16.7,95.0,11.2
2021-01-05 21:00:00,3561.5049999999997,16.7,95.0,10.3,1015.1,15.9,17.4,0.3,16.7,95.0,10.3
2021-01-05 22:00:00,3856.713333333333,17.0,94.0,3.7999999999999994,1015.0,16.0,17.3,0.2,17.0,94.0,3.7999999999999994
2021-01-05 23:00:00,4021.6258333333335,16.400000000000002,96.0,0.0,1015.4,15.75,17.0,0.0,16.400000000000002,96.0,0.0
2021-01-06 00:00:00,4300.2575,15.9,96.0,2.7000000000000006,1014.9,15.25,16.8,0.3,15.9,96.0,2.7000000000000006
2021-01-06 01:00:00,3033.865,15.5,94.0,5.400000000000001,1014.0,14.5,17.3,0.2,15.5,94.0,5.400000000000001
2021-01-06 02:00:00,2989.7566666666667,15.3,96.0,5.400000000000001,1014.55,14.65,17.0,0.5,15.3,96.0,5.400000000000001
2021-01-06 03:00:00,3072.9075,15.3,96.0,2.7000000000000006,1014.55,14.65,16.2,0.5,15.3,96.0,2.7000000000000006
2021-01-06 04:00:00,2973.255833333333,15.0,94.0,0.0,1014.0,14.0,16.5,0.2,15.0,94.0,0.0
2021-01-06 05:00:00,2868.568333333333,15.2,96.0,0.0,1014.35,14.55,15.8,0.1,15.2,96.0,0.0
2021-01-06 06:00:00,2745.629166666667,15.2,96.0,0.0,1014.35,14.55,15.8,0.5,15.2,96.0,0.0
2021-01-06 07:00:00,2690.87,15.5,94.0,3.7999999999999994,1014.5,14.5,15.7,0.1,15.5,94.0,3.7999999999999994
2021-01-06 08:00:00,2688.82,15.6,97.0,6.5,1015.7,15.1,16.7,0.0,15.6,97.0,6.5
2021-01-06 09:00:00,2801.730833333333,15.1,100.0,7.400000000000001,1016.7,15.1,17.9,0.2,15.1,100.0,7.400000000000001
2021-01-06 10:00:00,2897.52,15.5,97.0,8.5,1017.0,15.0,18.7,0.0,15.5,97.0,8.5
2021-01-06 11:00:00,3097.7183333333337,16.599999999999998,95.0,6.5,1017.15,15.800000000000002,20.4,0.0,16.599999999999998,95.0,6.5
2021-01-06 12:00:00,3229.540833333333,17.599999999999998,92.0,5.400000000000001,1016.15,16.3,21.4,0.0,17.599999999999998,92.0,5.400000000000001
2021-01-06 13:00:00,3148.0925,18.0,88.0,6.5,1014.5,16.0,22.0,0.0,18.0,88.0,6.5
2021-01-06 14:00:00,3203.8766666666666,18.3,91.0,7.599999999999999,1014.35,16.8,22.5,0.1,18.3,91.0,7.599999999999999
2021-01-06 15:00:00,3285.6625,18.8,94.0,8.5,1014.35,17.8,22.6,0.0,18.8,94.0,8.5
2021-01-06 16:00:00,3273.068333333333,18.5,94.0,9.4,1014.0,17.5,22.3,0.0,18.5,94.0,9.4
2021-01-06 17:00:00,3202.2875,17.3,95.0,10.3,1014.6,16.5,19.4,0.0,17.3,95.0,10.3
2021-01-06 18:00:00,3082.4249999999997,16.8,95.0,10.3,1015.1,16.0,17.8,0.0,16.8,95.0,10.3
2021-01-06 19:00:00,3134.789166666667,16.5,97.0,10.3,1015.0,16.0,17.0,0.0,16.5,97.0,10.3
2021-01-06 20:00:00,3298.945833333333,16.0,99.0,10.3,1015.85,15.85,16.3,0.0,16.0,99.0,10.3
2021-01-06 21:00:00,3514.1808333333333,16.0,99.0,10.3,1016.35,15.85,15.8,0.0,16.0,99.0,10.3
2021-01-06 22:00:00,3849.590833333333,16.0,100.0,10.3,1016.0,16.0,15.1,0.0,16.0,100.0,10.3
2021-01-06 23:00:00,4012.363333333333,16.099999999999998,98.5,9.4,1016.5,15.85,14.6,0.0,16.099999999999998,98.5,9.4
2021-01-07 00:00:00,6557.406666666667,16.099999999999998,98.5,10.3,1016.5,15.85,14.0,0.0,16.099999999999998,98.5,10.3
2021-01-07 01:00:00,6331.355833333334,16.0,100.0,10.3,1015.5,16.0,13.7,0.0,16.0,100.0,10.3
2021-01-07 02:00:00,6075.7575,16.0,99.0,10.3,1015.7,15.85,13.3,0.0,16.0,99.0,10.3
2021-01-07 03:00:00,5798.06,16.0,99.0,9.4,1015.7,15.85,13.3,0.0,16.0,99.0,9.4
2021-01-07 04:00:00,5545.454166666666,16.0,100.0,9.4,1015.0,16.0,13.3,0.0,16.0,100.0,9.4
2021-01-07 05:00:00,5190.123333333334,15.8,98.0,10.3,1015.25,15.5,12.8,0.0,15.8,98.0,10.3
2021-01-07 06:00:00,4831.1725,15.8,95.0,8.5,1015.25,15.0,12.9,0.0,15.8,95.0,8.5
2021-01-07 07:00:00,4608.984166666666,16.0,94.0,8.5,1015.5,15.0,12.7,0.0,16.0,94.0,8.5
2021-01-07 08:00:00,4563.969166666667,15.6,96.0,9.4,1016.7,14.95,13.2,0.0,15.6,96.0,9.4
2021-01-07 09:00:00,4988.3966666666665,16.099999999999998,96.0,10.3,1017.2,15.45,14.3,0.0,16.099999999999998,96.0,10.3
2021-01-07 10:00:00,5507.31,17.0,94.0,10.3,1017.0,16.0,15.7,0.0,17.0,94.0,10.3
2021-01-07 11:00:00,5865.7925,16.8,89.5,9.4,1017.1,15.05,16.9,0.0,16.8,89.5,9.4
2021-01-07 12:00:00,6155.305833333333,17.3,86.5,9.4,1016.1,15.05,18.1,0.0,17.3,86.5,9.4
2021-01-07 13:00:00,6348.883333333334,18.5,83.0,9.4,1014.5,15.55,18.9,0.0,18.5,83.0,9.4
2021-01-07 14:00:00,6783.625,18.3,77.0,8.5,1014.3,14.2,19.0,0.0,18.3,77.0,8.5
2021-01-07 15:00:00,6931.350833333333,18.3,77.0,8.5,1014.3,14.2,18.6,0.0,18.3,77.0,8.5
2021-01-07 16:00:00,6774.8966666666665,18.5,80.5,10.3,1014.0,15.1,17.9,0.0,18.5,80.5,10.3
2021-01-07 17:00:00,6287.470833333333,17.5,81.5,11.199999999999998,1014.2,14.3,15.6,0.0,17.5,81.5,11.199999999999998
2021-01-07 18:00:00,5708.605,16.5,84.0,10.3,1014.2,13.75,14.1,0.0,16.5,84.0,10.3
2021-01-07 19:00:00,5516.370833333333,15.5,88.0,7.400000000000001,1014.0,13.5,12.9,0.0,15.5,88.0,7.400000000000001
2021-01-07 20:00:00,5754.685833333333,14.7,90.5,2.7000000000000006,1014.6,13.15,11.7,0.0,14.7,90.5,2.7000000000000006
2021-01-07 21:00:00,6253.017500000001,14.2,93.5,4.7,1014.6,13.15,10.6,0.0,14.2,93.5,4.7
2021-01-07 22:00:00,6723.608333333334,14.0,91.0,4.7,1014.0,12.5,10.5,0.0,14.0,91.0,4.7
2021-01-07 23:00:00,5710.732916666667,13.5,91.0,3.7,1014.425,12.05,10.0,0.0,13.5,91.0,3.7
2021-01-08 00:00:00,4697.8575,13.0,91.0,2.7000000000000006,1014.85,11.6,8.8,0.0,13.0,91.0,2.7000000000000006
2021-01-08 01:00:00,4430.386666666666,13.0,94.0,0.0,1014.0,12.1,7.9,0.0,13.0,94.0,0.0
2021-01-08 02:00:00,4238.806666666666,12.6,97.0,0.0,1014.4,12.15,7.8,0.0,12.6,97.0,0.0
2021-01-08 03:00:00,4055.9658333333336,12.1,100.0,0.0,1013.9,12.1,7.4,0.0,12.1,100.0,0.0
2021-01-08 04:00:00,3894.6866666666665,12.0,100.0,0.0,1013.0,12.0,7.4,0.0,12.0,100.0,0.0
2021-01-08 05:00:00,3712.41,11.9,98.5,0.0,1013.75,11.65,8.7,0.0,11.9,98.5,0.0
2021-01-08 06:00:00,3451.1358333333337,11.9,98.5,0.0,1014.25,11.65,9.1,0.0,11.9,98.5,0.0
2021-01-08 07:00:00,3371.7275000000004,12.0,100.0,3.7999999999999994,1014.5,12.0,10.2,0.0,12.0,100.0,3.7999999999999994
2021-01-08 08:00:00,3375.0633333333335,12.0,97.5,3.7999999999999994,1015.8,11.6,11.2,0.0,12.0,97.5,3.7999999999999994
2021-01-08 09:00:00,3509.924166666666,12.5,94.5,0.0,1016.8,11.65,12.3,0.0,12.5,94.5,0.0
2021-01-08 10:00:00,3774.1408333333334,13.0,94.0,0.0,1017.0,12.1,14.5,0.0,13.0,94.0,0.0
2021-01-08 11:00:00,3895.840833333333,13.8,86.0,0.0,1017.4,11.45,16.3,0.0,13.8,86.0,0.0
2021-01-08 12:00:00,4012.504166666667,14.8,80.0,2.7000000000000006,1016.9,11.4,17.3,0.0,14.8,80.0,2.7000000000000006
2021-01-08 13:00:00,3983.638333333334,15.0,82.0,6.5,1015.5,12.0,17.9,0.0,15.0,82.0,6.5
2021-01-08 14:00:00,4110.0633333333335,15.0,82.5,8.5,1015.25,12.05,18.7,0.0,15.0,82.5,8.5
2021-01-08 15:00:00,4150.545,15.0,82.5,7.400000000000001,1014.75,12.05,18.7,0.0,15.0,82.5,7.400000000000001
2021-01-08 16:00:00,4114.676666666666,15.0,85.0,5.400000000000001,1014.0,12.5,18.4,0.0,15.0,85.0,5.400000000000001
2021-01-08 17:00:00,4090.523333333333,14.9,88.5,7.400000000000001,1014.45,13.0,15.1,0.0,14.9,88.5,7.400000000000001
2021-01-08 18:00:00,4054.22,14.9,88.5,7.400000000000001,1014.45,13.0,14.5,0.0,14.9,88.5,7.400000000000001
2021-01-08 19:00:00,4154.2891666666665,15.0,88.0,5.400000000000001,1014.0,13.0,13.6,0.0,15.0,88.0,5.400000000000001
2021-01-08 20:00:00,4263.1466666666665,14.3,92.0,6.5,1014.95,13.0,13.2,0.0,14.3,92.0,6.5
2021-01-08 21:00:00,4395.968333333333,13.8,95.0,7.599999999999999,1015.95,13.0,12.6,0.0,13.8,95.0,7.599999999999999
2021-01-08 22:00:00,4568.1866666666665,13.0,94.0,7.3,1016.0,12.05,12.2,0.0,13.0,94.0,7.3
2021-01-08 23:00:00,4639.665454545455,12.272727272727272,93.54545454545456,6.2727272727272725,1016.3636363636364,11.28181818181818,11.8,0.0,12.272727272727272,93.54545454545456,6.2727272727272725
2021-01-09 00:00:00,4171.203333333334,12.3,93.5,5.400000000000001,1016.4,11.3,11.2,0.0,12.3,93.5,5.400000000000001
2021-01-09 01:00:00,3942.8625,12.0,94.0,5.400000000000001,1015.5,11.1,10.8,0.0,12.0,94.0,5.400000000000001
2021-01-09 02:00:00,3758.1108333333336,12.1,93.5,6.5,1015.8,11.1,10.7,0.0,12.1,93.5,6.5
2021-01-09 03:00:00,3596.4475,12.1,93.5,7.599999999999999,1015.8,11.1,10.5,0.0,12.1,93.5,7.599999999999999
2021-01-09 04:00:00,3496.8891666666664,12.0,94.0,6.5,1015.0,11.1,10.1,0.0,12.0,94.0,6.5
2021-01-09 05:00:00,3461.0483333333336,12.1,94.5,5.400000000000001,1015.5,11.25,10.2,0.0,12.1,94.5,5.400000000000001
2021-01-09 06:00:00,3442.911666666667,11.6,94.5,5.400000000000001,1015.5,10.75,9.8,0.0,11.6,94.5,5.400000000000001
2021-01-09 07:00:00,3428.3266666666664,11.0,97.0,5.400000000000001,1015.5,10.55,9.8,0.0,11.0,97.0,5.400000000000001
2021-01-09 08:00:00,3473.730833333333,11.6,97.5,6.5,1016.75,11.2,10.6,0.0,11.6,97.5,6.5
2021-01-09 09:00:00,3636.210833333333,13.1,94.5,8.5,1017.25,12.2,12.3,0.0,13.1,94.5,8.5
2021-01-09 10:00:00,3844.054166666667,14.5,94.0,9.4,1017.0,13.5,14.3,0.0,14.5,94.0,9.4
2021-01-09 11:00:00,3925.525,15.9,87.5,9.4,1017.15,13.75,16.0,0.0,15.9,87.5,9.4
2021-01-09 12:00:00,3980.085833333333,16.900000000000002,87.5,9.4,1016.15,14.75,17.6,0.0,16.900000000000002,87.5,9.4
2021-01-09 13:00:00,3897.0825,17.0,94.0,9.4,1015.0,16.0,18.2,0.0,17.0,94.0,9.4
2021-01-09 14:00:00,3972.15,17.7,86.5,10.3,1015.05,15.35,18.5,0.0,17.7,86.5,10.3
2021-01-09 15:00:00,4048.568333333333,18.7,76.0,11.199999999999998,1014.55,14.4,18.2,0.0,18.7,76.0,11.199999999999998
2021-01-09 16:00:00,4048.2,19.0,73.0,11.199999999999998,1014.0,14.1,17.4,0.0,19.0,73.0,11.199999999999998
2021-01-09 17:00:00,4078.5808333333334,18.3,75.5,11.199999999999998,1014.25,13.9,16.7,0.0,18.3,75.5,11.199999999999998
2021-01-09 18:00:00,4056.1633333333334,16.8,83.0,9.4,1014.25,13.85,16.0,0.0,16.8,83.0,9.4
